antecedents,consequents,ant_len,cons_len,support,confidence,lift,antecedents_tagged,consequents_tagged
"康熙, 福陵",太廟,2,1,0.079155672823219,0.7142857142857144,2.8647014361300083,"康熙(DATE), 福陵(LOC)",太廟(LOC)
八旗,"康熙, 朔",1,2,0.06464379947229551,0.5975609756097561,2.7788418374981294,八旗(SYS),"康熙(DATE), 朔(DATE)"
"朔, 蒙古",大學士,2,1,0.06200527704485488,0.6025641025641026,2.7514674080939145,"朔(DATE), 蒙古(GRP)",大學士(OFF)
"康熙, 滿洲",大學士,2,1,0.06464379947229551,0.5975609756097561,2.728621804290332,"康熙(DATE), 滿洲(GRP)",大學士(OFF)
"朔, 滿洲",大學士,2,1,0.05672823218997362,0.5972222222222223,2.7270749665327982,"朔(DATE), 滿洲(GRP)",大學士(OFF)
八旗,大學士,1,1,0.0633245382585752,0.5853658536585367,2.672935645019101,八旗(SYS),大學士(OFF)
侍衛,大學士,1,1,0.06068601583113457,0.5822784810126582,2.6588378831782826,侍衛(OFF),大學士(OFF)
"永陵, 福陵",太廟,2,1,0.08179419525065963,0.6595744680851064,2.6452774963413264,"永陵(LOC), 福陵(LOC)",太廟(LOC)
"昭陵, 永陵",太廟,2,1,0.08179419525065963,0.6595744680851064,2.6452774963413264,"昭陵(LOC), 永陵(LOC)",太廟(LOC)
昭陵,太廟,1,1,0.08179419525065963,0.6526315789473685,2.6174324700640494,昭陵(LOC),太廟(LOC)
"昭陵, 福陵",太廟,2,1,0.08179419525065963,0.6526315789473685,2.6174324700640494,"昭陵(LOC), 福陵(LOC)",太廟(LOC)
永陵,太廟,1,1,0.08179419525065963,0.6526315789473685,2.6174324700640494,永陵(LOC),太廟(LOC)
福陵,太廟,1,1,0.08179419525065963,0.6391752577319588,2.5634647902689145,福陵(LOC),太廟(LOC)
"實錄, 蒙古",大學士,2,1,0.051451187335092345,0.5571428571428572,2.5440619621342515,"實錄(SYS), 蒙古(GRP)",大學士(OFF)
"大學士, 實錄",蒙古,2,1,0.051451187335092345,0.513157894736842,2.542311661506708,"大學士(OFF), 實錄(SYS)",蒙古(GRP)
"台吉, 康熙",實錄,2,1,0.0712401055408971,0.8709677419354839,2.4912964090079126,"台吉(OFF), 康熙(DATE)",實錄(SYS)
"滿洲, 蒙古",大學士,2,1,0.055408970976253295,0.5454545454545454,2.490690032858707,"滿洲(GRP), 蒙古(GRP)",大學士(OFF)
尚書,吏部,1,1,0.06860158311345646,0.5148514851485149,2.4544492185067566,尚書(OFF),吏部(OFF)
"康熙, 科爾沁",實錄,2,1,0.05408970976253298,0.8541666666666666,2.443238993710692,"康熙(DATE), 科爾沁(GRP)",實錄(SYS)
王,"康熙, 朔",1,2,0.06200527704485488,0.5222222222222223,2.428493524199046,王(OFF),"康熙(DATE), 朔(DATE)"
"八旗, 正月",實錄,2,1,0.051451187335092345,0.8478260869565216,2.425102543068088,"八旗(SYS), 正月(DATE)",實錄(SYS)
"康熙, 蒙古",大學士,2,1,0.0633245382585752,0.5217391304347826,2.3823991618648503,"康熙(DATE), 蒙古(GRP)",大學士(OFF)
"元旦, 八旗",實錄,2,1,0.051451187335092345,0.8297872340425532,2.3735046166198313,"元旦(DATE), 八旗(SYS)",實錄(SYS)
"堂子, 藩王",朔,2,1,0.06728232189973615,1.0,2.36875,"堂子(LOC), 藩王(OFF)",朔(DATE)
"堂子, 正月",朔,2,1,0.07519788918205805,1.0,2.36875,"堂子(LOC), 正月(DATE)",朔(DATE)
"元旦, 堂子",朔,2,1,0.07519788918205805,1.0,2.36875,"元旦(DATE), 堂子(LOC)",朔(DATE)
"八旗, 堂子",朔,2,1,0.055408970976253295,1.0,2.36875,"八旗(SYS), 堂子(LOC)",朔(DATE)
"堂子, 滿洲",朔,2,1,0.052770448548812667,1.0,2.36875,"堂子(LOC), 滿洲(GRP)",朔(DATE)
"堂子, 大學士",朔,2,1,0.06728232189973615,1.0,2.36875,"堂子(LOC), 大學士(OFF)",朔(DATE)
"堂子, 朝鮮國王",朔,2,1,0.0712401055408971,1.0,2.36875,"堂子(LOC), 朝鮮國王(PER)",朔(DATE)
"朝鮮國王, 藩王",朔,2,1,0.0633245382585752,1.0,2.36875,"朝鮮國王(PER), 藩王(OFF)",朔(DATE)
"朝鮮國王, 貝勒貝子",朔,2,1,0.06464379947229551,1.0,2.36875,"朝鮮國王(PER), 貝勒貝子(OFF)",朔(DATE)
"朝鮮國王, 諸王",朔,2,1,0.0633245382585752,1.0,2.36875,"朝鮮國王(PER), 諸王(OFF)",朔(DATE)
"大學士, 朝鮮國王",朔,2,1,0.0633245382585752,1.0,2.36875,"大學士(OFF), 朝鮮國王(PER)",朔(DATE)
"堂子, 康熙",朔,2,1,0.07519788918205805,0.9827586206896552,2.3279094827586206,"堂子(LOC), 康熙(DATE)",朔(DATE)
朝鮮國王,朔,1,1,0.0712401055408971,0.9818181818181819,2.325681818181818,朝鮮國王(PER),朔(DATE)
"康熙, 朝鮮國王",朔,2,1,0.0712401055408971,0.9818181818181819,2.325681818181818,"康熙(DATE), 朝鮮國王(PER)",朔(DATE)
"朝鮮國王, 正月",朔,2,1,0.0712401055408971,0.9818181818181819,2.325681818181818,"朝鮮國王(PER), 正月(DATE)",朔(DATE)
"元旦, 朝鮮國王",朔,2,1,0.0712401055408971,0.9818181818181819,2.325681818181818,"元旦(DATE), 朝鮮國王(PER)",朔(DATE)
"大學士, 正月",朔,2,1,0.06860158311345646,0.981132075471698,2.3240566037735846,"大學士(OFF), 正月(DATE)",朔(DATE)
"元旦, 藩王",朔,2,1,0.06860158311345646,0.981132075471698,2.3240566037735846,"元旦(DATE), 藩王(OFF)",朔(DATE)
"正月, 藩王",朔,2,1,0.06860158311345646,0.981132075471698,2.3240566037735846,"正月(DATE), 藩王(OFF)",朔(DATE)
"元旦, 貝勒貝子",朔,2,1,0.06860158311345646,0.981132075471698,2.3240566037735846,"元旦(DATE), 貝勒貝子(OFF)",朔(DATE)
"元旦, 諸王",朔,2,1,0.06860158311345646,0.981132075471698,2.3240566037735846,"元旦(DATE), 諸王(OFF)",朔(DATE)
"堂子, 貝勒貝子",朔,2,1,0.06860158311345646,0.981132075471698,2.3240566037735846,"堂子(LOC), 貝勒貝子(OFF)",朔(DATE)
"元旦, 大學士",朔,2,1,0.06728232189973615,0.980769230769231,2.3231971153846156,"元旦(DATE), 大學士(OFF)",朔(DATE)
"堂子, 諸王",朔,2,1,0.06728232189973615,0.980769230769231,2.3231971153846156,"堂子(LOC), 諸王(OFF)",朔(DATE)
"大學士, 藩王",朔,2,1,0.06200527704485488,0.9791666666666666,2.3194010416666666,"大學士(OFF), 藩王(OFF)",朔(DATE)
"藩王, 貝勒貝子",朔,2,1,0.06200527704485488,0.9791666666666666,2.3194010416666666,"藩王(OFF), 貝勒貝子(OFF)",朔(DATE)
"藩王, 諸王",朔,2,1,0.06068601583113457,0.9787234042553192,2.3183510638297875,"藩王(OFF), 諸王(OFF)",朔(DATE)
"八旗, 貝勒貝子",朔,2,1,0.05408970976253298,0.9761904761904763,2.3123511904761904,"八旗(SYS), 貝勒貝子(OFF)",朔(DATE)
"八旗, 藩王",朔,2,1,0.052770448548812667,0.9756097560975611,2.3109756097560976,"八旗(SYS), 藩王(OFF)",朔(DATE)
"八旗, 朝鮮國王",朔,2,1,0.052770448548812667,0.9756097560975611,2.3109756097560976,"八旗(SYS), 朝鮮國王(PER)",朔(DATE)
"朝鮮國王, 滿洲",朔,2,1,0.051451187335092345,0.9749999999999999,2.3095312499999996,"朝鮮國王(PER), 滿洲(GRP)",朔(DATE)
"滿洲, 貝勒貝子",朔,2,1,0.05013192612137203,0.9743589743589745,2.3080128205128205,"滿洲(GRP), 貝勒貝子(OFF)",朔(DATE)
"堂子, 實錄",朔,2,1,0.05013192612137203,0.9743589743589745,2.3080128205128205,"堂子(LOC), 實錄(SYS)",朔(DATE)
元旦,朔,1,1,0.08047493403693931,0.9682539682539681,2.293551587301587,元旦(DATE),朔(DATE)
"元旦, 康熙",朔,2,1,0.079155672823219,0.967741935483871,2.2923387096774195,"元旦(DATE), 康熙(DATE)",朔(DATE)
"元旦, 正月",朔,2,1,0.07783641160949868,0.9672131147540984,2.291086065573771,"元旦(DATE), 正月(DATE)",朔(DATE)
堂子,朔,1,1,0.07519788918205805,0.9661016949152543,2.288453389830509,堂子(LOC),朔(DATE)
藩王,朔,1,1,0.0712401055408971,0.9642857142857143,2.2841517857142857,藩王(OFF),朔(DATE)
"正月, 諸王",朔,2,1,0.06992084432717678,0.9636363636363637,2.2826136363636365,"正月(DATE), 諸王(OFF)",朔(DATE)
"康熙, 藩王",朔,2,1,0.06992084432717678,0.9636363636363637,2.2826136363636365,"康熙(DATE), 藩王(OFF)",朔(DATE)
"正月, 貝勒貝子",朔,2,1,0.06860158311345646,0.9629629629629628,2.281018518518518,"正月(DATE), 貝勒貝子(OFF)",朔(DATE)
"元旦, 八旗",朔,2,1,0.059366754617414245,0.9574468085106382,2.267952127659574,"元旦(DATE), 八旗(SYS)",朔(DATE)
"八旗, 正月",朔,2,1,0.05804749340369393,0.9565217391304347,2.265760869565217,"八旗(SYS), 正月(DATE)",朔(DATE)
"元旦, 滿洲",朔,2,1,0.05672823218997362,0.9555555555555556,2.263472222222222,"元旦(DATE), 滿洲(GRP)",朔(DATE)
"正月, 滿洲",朔,2,1,0.05408970976253298,0.9534883720930232,2.2585755813953488,"正月(DATE), 滿洲(GRP)",朔(DATE)
"正月, 王",朔,2,1,0.051451187335092345,0.9512195121951219,2.253201219512195,"正月(DATE), 王(OFF)",朔(DATE)
"元旦, 實錄",朔,2,1,0.051451187335092345,0.9512195121951219,2.253201219512195,"元旦(DATE), 實錄(SYS)",朔(DATE)
"康熙, 正月",朔,2,1,0.08047493403693931,0.9384615384615385,2.222980769230769,"康熙(DATE), 正月(DATE)",朔(DATE)
"八旗, 諸王",朔,2,1,0.055408970976253295,0.9333333333333333,2.2108333333333334,"八旗(SYS), 諸王(OFF)",朔(DATE)
"滿洲, 諸王",朔,2,1,0.052770448548812667,0.9302325581395349,2.203488372093023,"滿洲(GRP), 諸王(OFF)",朔(DATE)
"正月, 蒙古",朔,2,1,0.05013192612137203,0.926829268292683,2.1954268292682926,"正月(DATE), 蒙古(GRP)",朔(DATE)
"大學士, 諸王",朔,2,1,0.06992084432717678,0.9137931034482759,2.1645474137931036,"大學士(OFF), 諸王(OFF)",朔(DATE)
正月,朔,1,1,0.08179419525065963,0.9117647058823529,2.1597426470588235,正月(DATE),朔(DATE)
"實錄, 正月",朔,2,1,0.05408970976253298,0.9111111111111111,2.1581944444444443,"實錄(SYS), 正月(DATE)",朔(DATE)
"諸王, 貝勒貝子",朔,2,1,0.0712401055408971,0.9,2.131875,"諸王(OFF), 貝勒貝子(OFF)",朔(DATE)
"康熙, 貝勒貝子",朔,2,1,0.06992084432717678,0.8983050847457628,2.1278601694915253,"康熙(DATE), 貝勒貝子(OFF)",朔(DATE)
"康熙, 滿洲",實錄,2,1,0.08047493403693931,0.7439024390243902,2.1278416935112747,"康熙(DATE), 滿洲(GRP)",實錄(SYS)
"大學士, 貝勒貝子",朔,2,1,0.06860158311345646,0.896551724137931,2.1237068965517243,"大學士(OFF), 貝勒貝子(OFF)",朔(DATE)
"康熙, 提督",實錄,2,1,0.052770448548812667,0.7407407407407407,2.118798043326345,"康熙(DATE), 提督(OFF)",實錄(SYS)
"康熙, 總兵",實錄,2,1,0.07519788918205805,0.7402597402597403,2.1174222004410685,"康熙(DATE), 總兵(OFF)",實錄(SYS)
"康熙, 蒙古",實錄,2,1,0.08970976253298153,0.7391304347826086,2.1141919606234616,"康熙(DATE), 蒙古(GRP)",實錄(SYS)
"康熙, 諸王",朔,2,1,0.07651715039577836,0.8923076923076922,2.113653846153846,"康熙(DATE), 諸王(OFF)",朔(DATE)
"康熙, 直隸",實錄,2,1,0.055408970976253295,0.7368421052631579,2.107646474677259,"康熙(DATE), 直隸(LOC)",實錄(SYS)
"康熙, 朔",實錄,2,1,0.15699208443271767,0.7300613496932514,2.08825095497164,"康熙(DATE), 朔(DATE)",實錄(SYS)
"侍郎, 康熙",實錄,2,1,0.0633245382585752,0.7272727272727273,2.0802744425385935,"侍郎(OFF), 康熙(DATE)",實錄(SYS)
"八旗, 大學士",朔,2,1,0.055408970976253295,0.8749999999999999,2.0726562499999996,"八旗(SYS), 大學士(OFF)",朔(DATE)
藩王,"實錄, 康熙",1,2,0.051451187335092345,0.6964285714285714,2.0620814732142856,藩王(OFF),"實錄(SYS), 康熙(DATE)"
"八旗, 康熙",實錄,2,1,0.06068601583113457,0.71875,2.0558962264150944,"八旗(SYS), 康熙(DATE)",實錄(SYS)
"蒙古, 諸王",朔,2,1,0.051451187335092345,0.8666666666666667,2.0529166666666665,"蒙古(GRP), 諸王(OFF)",朔(DATE)
貝勒貝子,朔,1,1,0.07255936675461741,0.859375,2.03564453125,貝勒貝子(OFF),朔(DATE)
"康熙, 藩王",實錄,2,1,0.051451187335092345,0.7090909090909091,2.0282675814751285,"康熙(DATE), 藩王(OFF)",實錄(SYS)
"八旗, 正月",康熙,2,1,0.06068601583113457,1.0,2.0267379679144386,"八旗(SYS), 正月(DATE)",康熙(DATE)
"實錄, 正月",康熙,2,1,0.059366754617414245,1.0,2.0267379679144386,"實錄(SYS), 正月(DATE)",康熙(DATE)
"正月, 滿洲",康熙,2,1,0.05672823218997362,1.0,2.0267379679144386,"正月(DATE), 滿洲(GRP)",康熙(DATE)
"大學士, 正月",康熙,2,1,0.06992084432717678,1.0,2.0267379679144386,"大學士(OFF), 正月(DATE)",康熙(DATE)
"實錄, 貝勒貝子",康熙,2,1,0.051451187335092345,1.0,2.0267379679144386,"實錄(SYS), 貝勒貝子(OFF)",康熙(DATE)
"八旗, 貝勒貝子",康熙,2,1,0.055408970976253295,1.0,2.0267379679144386,"八旗(SYS), 貝勒貝子(OFF)",康熙(DATE)
"滿洲, 貝勒貝子",康熙,2,1,0.051451187335092345,1.0,2.0267379679144386,"滿洲(GRP), 貝勒貝子(OFF)",康熙(DATE)
"實錄, 提督",康熙,2,1,0.052770448548812667,1.0,2.0267379679144386,"實錄(SYS), 提督(OFF)",康熙(DATE)
"元旦, 藩王",康熙,2,1,0.06992084432717678,1.0,2.0267379679144386,"元旦(DATE), 藩王(OFF)",康熙(DATE)
"正月, 藩王",康熙,2,1,0.06992084432717678,1.0,2.0267379679144386,"正月(DATE), 藩王(OFF)",康熙(DATE)
"八旗, 藩王",康熙,2,1,0.05408970976253298,1.0,2.0267379679144386,"八旗(SYS), 藩王(OFF)",康熙(DATE)
"實錄, 藩王",康熙,2,1,0.051451187335092345,1.0,2.0267379679144386,"實錄(SYS), 藩王(OFF)",康熙(DATE)
"王, 藩王",康熙,2,1,0.05013192612137203,1.0,2.0267379679144386,"王(OFF), 藩王(OFF)",康熙(DATE)
"堂子, 藩王",康熙,2,1,0.06728232189973615,1.0,2.0267379679144386,"堂子(LOC), 藩王(OFF)",康熙(DATE)
"滿洲, 藩王",康熙,2,1,0.05013192612137203,1.0,2.0267379679144386,"滿洲(GRP), 藩王(OFF)",康熙(DATE)
"藩王, 貝勒貝子",康熙,2,1,0.0633245382585752,1.0,2.0267379679144386,"藩王(OFF), 貝勒貝子(OFF)",康熙(DATE)
"藩王, 諸王",康熙,2,1,0.06200527704485488,1.0,2.0267379679144386,"藩王(OFF), 諸王(OFF)",康熙(DATE)
"元旦, 正月",康熙,2,1,0.08047493403693931,1.0,2.0267379679144386,"元旦(DATE), 正月(DATE)",康熙(DATE)
"元旦, 八旗",康熙,2,1,0.06200527704485488,1.0,2.0267379679144386,"元旦(DATE), 八旗(SYS)",康熙(DATE)
"元旦, 實錄",康熙,2,1,0.05408970976253298,1.0,2.0267379679144386,"元旦(DATE), 實錄(SYS)",康熙(DATE)
"元旦, 王",康熙,2,1,0.05013192612137203,1.0,2.0267379679144386,"元旦(DATE), 王(OFF)",康熙(DATE)
"元旦, 貝勒貝子",康熙,2,1,0.06992084432717678,1.0,2.0267379679144386,"元旦(DATE), 貝勒貝子(OFF)",康熙(DATE)
"元旦, 諸王",康熙,2,1,0.06992084432717678,1.0,2.0267379679144386,"元旦(DATE), 諸王(OFF)",康熙(DATE)
"元旦, 大學士",康熙,2,1,0.06860158311345646,1.0,2.0267379679144386,"元旦(DATE), 大學士(OFF)",康熙(DATE)
"元旦, 蒙古",康熙,2,1,0.05013192612137203,1.0,2.0267379679144386,"元旦(DATE), 蒙古(GRP)",康熙(DATE)
"元旦, 堂子",康熙,2,1,0.07519788918205805,1.0,2.0267379679144386,"元旦(DATE), 堂子(LOC)",康熙(DATE)
"堂子, 正月",康熙,2,1,0.07519788918205805,1.0,2.0267379679144386,"堂子(LOC), 正月(DATE)",康熙(DATE)
"堂子, 朔",康熙,2,1,0.07519788918205805,1.0,2.0267379679144386,"堂子(LOC), 朔(DATE)",康熙(DATE)
"八旗, 堂子",康熙,2,1,0.055408970976253295,1.0,2.0267379679144386,"八旗(SYS), 堂子(LOC)",康熙(DATE)
"堂子, 滿洲",康熙,2,1,0.052770448548812667,1.0,2.0267379679144386,"堂子(LOC), 滿洲(GRP)",康熙(DATE)
"堂子, 實錄",康熙,2,1,0.051451187335092345,1.0,2.0267379679144386,"堂子(LOC), 實錄(SYS)",康熙(DATE)
"堂子, 大學士",康熙,2,1,0.06728232189973615,1.0,2.0267379679144386,"堂子(LOC), 大學士(OFF)",康熙(DATE)
朝鮮國王,康熙,1,1,0.07255936675461741,1.0,2.0267379679144386,朝鮮國王(PER),康熙(DATE)
"朝鮮國王, 正月",康熙,2,1,0.07255936675461741,1.0,2.0267379679144386,"朝鮮國王(PER), 正月(DATE)",康熙(DATE)
"元旦, 朝鮮國王",康熙,2,1,0.07255936675461741,1.0,2.0267379679144386,"元旦(DATE), 朝鮮國王(PER)",康熙(DATE)
"堂子, 朝鮮國王",康熙,2,1,0.0712401055408971,1.0,2.0267379679144386,"堂子(LOC), 朝鮮國王(PER)",康熙(DATE)
"朔, 朝鮮國王",康熙,2,1,0.0712401055408971,1.0,2.0267379679144386,"朔(DATE), 朝鮮國王(PER)",康熙(DATE)
"朝鮮國王, 藩王",康熙,2,1,0.0633245382585752,1.0,2.0267379679144386,"朝鮮國王(PER), 藩王(OFF)",康熙(DATE)
"八旗, 朝鮮國王",康熙,2,1,0.05408970976253298,1.0,2.0267379679144386,"八旗(SYS), 朝鮮國王(PER)",康熙(DATE)
"朝鮮國王, 滿洲",康熙,2,1,0.052770448548812667,1.0,2.0267379679144386,"朝鮮國王(PER), 滿洲(GRP)",康熙(DATE)
"朝鮮國王, 貝勒貝子",康熙,2,1,0.06464379947229551,1.0,2.0267379679144386,"朝鮮國王(PER), 貝勒貝子(OFF)",康熙(DATE)
"朝鮮國王, 諸王",康熙,2,1,0.0633245382585752,1.0,2.0267379679144386,"朝鮮國王(PER), 諸王(OFF)",康熙(DATE)
"大學士, 朝鮮國王",康熙,2,1,0.0633245382585752,1.0,2.0267379679144386,"大學士(OFF), 朝鮮國王(PER)",康熙(DATE)
"康熙, 王",實錄,2,1,0.059366754617414245,0.703125,2.0112028301886795,"康熙(DATE), 王(OFF)",實錄(SYS)
"實錄, 諸王",朔,2,1,0.051451187335092345,0.8478260869565216,2.0082880434782604,"實錄(SYS), 諸王(OFF)",朔(DATE)
"大學士, 康熙",實錄,2,1,0.09894459102902374,0.7009345794392523,2.0049374008111442,"大學士(OFF), 康熙(DATE)",實錄(SYS)
"大學士, 實錄",康熙,2,1,0.09894459102902374,0.9868421052631579,2.000070363073459,"大學士(OFF), 實錄(SYS)",康熙(DATE)
元旦,康熙,1,1,0.08179419525065963,0.9841269841269841,1.9945675239792886,元旦(DATE),康熙(DATE)
"朔, 正月",康熙,2,1,0.08047493403693931,0.9838709677419354,1.994048645851302,"朔(DATE), 正月(DATE)",康熙(DATE)
"實錄, 滿洲",康熙,2,1,0.08047493403693931,0.9838709677419354,1.994048645851302,"實錄(SYS), 滿洲(GRP)",康熙(DATE)
"元旦, 朔",康熙,2,1,0.079155672823219,0.9836065573770493,1.9935127553256773,"元旦(DATE), 朔(DATE)",康熙(DATE)
堂子,康熙,1,1,0.07651715039577836,0.983050847457627,1.9923864769328377,堂子(LOC),康熙(DATE)
藩王,實錄,1,1,0.051451187335092345,0.6964285714285714,1.9920485175202156,藩王(OFF),實錄(SYS)
"兵部, 實錄",康熙,2,1,0.07387862796833773,0.9824561403508771,1.991181161459799,"兵部(OFF), 實錄(SYS)",康熙(DATE)
藩王,康熙,1,1,0.07255936675461741,0.9821428571428571,1.9905462184873948,藩王(OFF),康熙(DATE)
"正月, 諸王",康熙,2,1,0.0712401055408971,0.9818181818181819,1.9898881866796307,"正月(DATE), 諸王(OFF)",康熙(DATE)
"台吉, 實錄",康熙,2,1,0.0712401055408971,0.9818181818181819,1.9898881866796307,"台吉(OFF), 實錄(SYS)",康熙(DATE)
"正月, 貝勒貝子",康熙,2,1,0.06992084432717678,0.9814814814814814,1.9892057833234302,"正月(DATE), 貝勒貝子(OFF)",康熙(DATE)
"朔, 藩王",康熙,2,1,0.06992084432717678,0.9814814814814814,1.9892057833234302,"朔(DATE), 藩王(OFF)",康熙(DATE)
"堂子, 貝勒貝子",康熙,2,1,0.06860158311345646,0.981132075471698,1.9884976288971847,"堂子(LOC), 貝勒貝子(OFF)",康熙(DATE)
"堂子, 諸王",康熙,2,1,0.06728232189973615,0.980769230769231,1.9877622377622381,"堂子(LOC), 諸王(OFF)",康熙(DATE)
"大學士, 藩王",康熙,2,1,0.06200527704485488,0.9791666666666666,1.9845142602495542,"大學士(OFF), 藩王(OFF)",康熙(DATE)
"八旗, 實錄",康熙,2,1,0.06068601583113457,0.9787234042553192,1.9836158834907271,"八旗(SYS), 實錄(SYS)",康熙(DATE)
"實錄, 王",康熙,2,1,0.059366754617414245,0.9782608695652173,1.98267844687282,"實錄(SYS), 王(OFF)",康熙(DATE)
"元旦, 滿洲",康熙,2,1,0.05804749340369393,0.9777777777777779,1.9816993464052288,"元旦(DATE), 滿洲(GRP)",康熙(DATE)
"康熙, 正月",實錄,2,1,0.059366754617414245,0.6923076923076923,1.9802612481857764,"康熙(DATE), 正月(DATE)",實錄(SYS)
"實錄, 科爾沁",康熙,2,1,0.05408970976253298,0.9761904761904763,1.978482302011714,"實錄(SYS), 科爾沁(GRP)",康熙(DATE)
"正月, 蒙古",康熙,2,1,0.052770448548812667,0.9756097560975611,1.977305334550672,"正月(DATE), 蒙古(GRP)",康熙(DATE)
"蒙古, 貝勒貝子",康熙,2,1,0.051451187335092345,0.9749999999999999,1.976069518716577,"蒙古(GRP), 貝勒貝子(OFF)",康熙(DATE)
"太廟, 實錄",康熙,2,1,0.09366754617414248,0.9726027397260274,1.9712109003003442,"太廟(LOC), 實錄(SYS)",康熙(DATE)
"實錄, 蒙古",康熙,2,1,0.08970976253298153,0.9714285714285715,1.968831168831169,"實錄(SYS), 蒙古(GRP)",康熙(DATE)
"太皇太后, 實錄",康熙,2,1,0.08311345646437995,0.9692307692307692,1.9643767996709172,"太皇太后(OFF), 實錄(SYS)",康熙(DATE)
"太廟, 福陵",康熙,2,1,0.079155672823219,0.967741935483871,1.9613593237881664,"太廟(LOC), 福陵(LOC)",康熙(DATE)
"太廟, 昭陵",康熙,2,1,0.079155672823219,0.967741935483871,1.9613593237881664,"太廟(LOC), 昭陵(LOC)",康熙(DATE)
"太廟, 永陵",康熙,2,1,0.079155672823219,0.967741935483871,1.9613593237881664,"太廟(LOC), 永陵(LOC)",康熙(DATE)
"十月, 永陵",康熙,2,1,0.079155672823219,0.967741935483871,1.9613593237881664,"十月(DATE), 永陵(LOC)",康熙(DATE)
"十月, 昭陵",康熙,2,1,0.079155672823219,0.967741935483871,1.9613593237881664,"十月(DATE), 昭陵(LOC)",康熙(DATE)
"十月, 福陵",康熙,2,1,0.079155672823219,0.967741935483871,1.9613593237881664,"十月(DATE), 福陵(LOC)",康熙(DATE)
"實錄, 朔",康熙,2,1,0.15699208443271767,0.9674796747967479,1.9608277900960827,"實錄(SYS), 朔(DATE)",康熙(DATE)
"十月, 太廟",康熙,2,1,0.07783641160949868,0.9672131147540984,1.960287542736916,"十月(DATE), 太廟(LOC)",康熙(DATE)
正月,"實錄, 康熙",1,2,0.059366754617414245,0.6617647058823529,1.9594439338235294,正月(DATE),"實錄(SYS), 康熙(DATE)"
實錄,康熙,1,1,0.33773087071240104,0.9660377358490566,1.957905357683382,實錄(SYS),康熙(DATE)
康熙,實錄,1,1,0.33773087071240104,0.6844919786096256,1.957905357683382,康熙(DATE),實錄(SYS)
堂子,"實錄, 康熙",1,2,0.051451187335092345,0.6610169491525423,1.9572298728813557,堂子(LOC),"實錄(SYS), 康熙(DATE)"
